(7.2400000000000002, 0.0027540597186518517)
(34.18, 0)
(37.780000000000001, 0)
(40.350000000000001, 0.11520091404961799)
(33.93, 0.082802237120802605)
(34.119999999999997, 0.034882283778650332)
(42.619999999999997, 0.001168427390974713)
(21.77, 0)
(36.369999999999997, 0.010045232955778076)
(16.690000000000001, 0.24631114433259435)
(25.719999999999999, 0)
(32.590000000000003, 0)
(27.149999999999999, 0.0021350743259028514)
(10.56, 0)
(52.090000000000003, 0)
(6.1299999999999999, 0.0023818364499355389)
(51.18, 0.00183076166389473)
(45.670000000000002, 0.0056493855674139897)
(33.390000000000001, 0)
(15.609999999999999, 0)
(43.700000000000003, 0.022511649438604314)
(24.050000000000001, 0)
(6.2000000000000002, 0.14432243817894716)
(28.949999999999999, 0)
(4.6299999999999999, 0)
(42.619999999999997, 0)
(18.489999999999998, 0)
(9.7400000000000002, 0)
(28.73, 0)
(14.16, 0)
(4.21, 0.69233929898697044)
(38.219999999999999, 0)
(5.6100000000000003, 0)
(25.210000000000001, 0)
(43.549999999999997, 0)
(14.02, 0)
(8.1199999999999992, 0)
(24.09, 0)
(6.3899999999999997, 0.031630758794749851)
(36.009999999999998, 0)
(24.800000000000001, 0)
(7.0800000000000001, 0.0099232307333324433)
(14.81, 0)
(28.32, 0.061859519008275084)
(26.379999999999999, 0)
(16.68, 0.36515705416768646)
(9.9000000000000004, 0)
(28.510000000000002, 0.36852777711234491)
(38.18, 0.0039894780430411499)
(8.4000000000000004, 0)
(27.93, 0)
(21.84, 0)
(35.140000000000001, 0)
(26.609999999999999, 0.0021184437356661081)
(16.629999999999999, 0.0026649622333401271)
(14.640000000000001, 0)
(13.19, 0.28776053398570489)
(16.149999999999999, 0)
(7.3399999999999999, 0)
(48.079999999999998, 0)
(7.2300000000000004, 0)
(49.899999999999999, 0.060347777507504571)
(18.579999999999998, 0)
(32.920000000000002, 0)
(29.969999999999999, 0.0019664282113890492)
(5.8300000000000001, 0.0084065186935391549)
(41.960000000000001, 0)
(46.68, 0.0039413060085166712)
(13.77, 0)
(12.4, 0)
(41.270000000000003, 0)
(21.52, 0)
(15.51, 0)
(44.159999999999997, 0)
(34.859999999999999, 0)
(50.490000000000002, 0.0036556890834923061)
(18.010000000000002, 0)
(6.9199999999999999, 0)
(42.649999999999999, 0)
(26.120000000000001, 0)
(15.09, 0)
(29.129999999999999, 0)
(10.029999999999999, 0.26681692443467203)
(7.7599999999999998, 0.20942729006139477)
(29.449999999999999, 0.0021676195119725802)
(50.100000000000001, 0)
(30.800000000000001, 0.22844734168950109)
(29.68, 0.0078384190093284314)
(46.079999999999998, 0.26682144460616031)
(41.350000000000001, 0)
(27.789999999999999, 0.0039758482129926328)
(13.58, 0.40273234314598644)
(14.49, 0.045737402311002706)
(17.890000000000001, 0)
(22.899999999999999, 0)
(7.79, 0)
(31.760000000000002, 0)
(26.93, 0.0040580198969361204)
(30.629999999999999, 0)
(30.16, 0.2859936087682175)
(37.32, 0)
(49.729999999999997, 0)
(32.399999999999999, 0)
(38.780000000000001, 0.59295423698861671)
(19.16, 0)
(25.460000000000001, 0)
(40.729999999999997, 0.0057526578955364649)
(45.700000000000003, 0.23060158288426377)
(9.1699999999999999, 0)
(7.3499999999999996, 0.020993381665136278)
(50.859999999999999, 0)
(52.399999999999999, 0)
(10.24, 0)
(45.159999999999997, 0)
(39.759999999999998, 0)
(18.890000000000001, 0.87778650187600382)
(19.93, 0)
(50.359999999999999, 0)
(17.460000000000001, 0.50217286202584355)
(6.0999999999999996, 0.86287131395705241)
(36.57, 0.092954279797089631)
(7.7000000000000002, 0)
(53.740000000000002, 0)
(44.289999999999999, 0.0077779432148667041)
(51.460000000000001, 0.36042582787910726)
(16.18, 0)
(32.700000000000003, 0)
(40.979999999999997, 0)
(46.409999999999997, 0)
(46.880000000000003, 0.64002094826868783)
(54.799999999999997, 0.62635533225490292)
(19.309999999999999, 0.90755507349223219)
(32.049999999999997, 0)
(6.96, 0.0062591169608937555)
(39.729999999999997, 0)
(23.719999999999999, 0)
(33.57, 0.44486019788004888)
(32.280000000000001, 0)
(13.6, 0)
(15.800000000000001, 0)
(18.309999999999999, 0.12565848465499099)
(38.590000000000003, 0)
(33, 0)
(53.359999999999999, 0.0018485304731045398)
(39.960000000000001, 0)
(51.880000000000003, 0)
(9.1099999999999994, 0)
