(40.909999999999997, 0)
(27.18, 0)
(20.969999999999999, 0.0024601852778156565)
(15.52, 0)
(11.140000000000001, 0)
(9.9000000000000004, 0)
(28.02, 0)
(34.270000000000003, 0.2061741722632994)
(41.979999999999997, 0)
(34.149999999999999, 0.032183668821976208)
(46.520000000000003, 0)
(36.899999999999999, 0)
(28.140000000000001, 0)
(27.510000000000002, 0)
(4.3700000000000001, 0)
(48.280000000000001, 0)
(40.359999999999999, 0)
(31.329999999999998, 0)
(5.4800000000000004, 0)
(4.2199999999999998, 0.024820123442024073)
(30.600000000000001, 0)
(49.32, 0)
(44.810000000000002, 0)
(5.9900000000000002, 0.062175816314928321)
(11.93, 0)
(39.079999999999998, 0)
(33.880000000000003, 0)
(45.32, 0)
(11.050000000000001, 0)
(37.299999999999997, 0)
(24.699999999999999, 0.15048078669819792)
(41.43, 0.0078709347954496727)
(27.34, 0)
(45.18, 0)
(20.539999999999999, 0)
(40.899999999999999, 0)
(17.370000000000001, 0.014570946647065737)
(18.18, 0)
(11.23, 0)
(11.869999999999999, 0)
(18.23, 0)
(45.090000000000003, 0)
(33.789999999999999, 0)
(11.779999999999999, 0)
(34.310000000000002, 0)
(41.210000000000001, 0)
(40.390000000000001, 0)
(35.280000000000001, 0)
(16.640000000000001, 0)
(48.829999999999998, 0)
(7.0099999999999998, 0)
(21.440000000000001, 0)
(54.689999999999998, 0)
(47.670000000000002, 0)
(15.640000000000001, 0)
(18.120000000000001, 0)
(36.909999999999997, 0)
(10.84, 0)
(52.07, 0)
(14.609999999999999, 0)
(38.020000000000003, 0.0081900892398972594)
(46.100000000000001, 0)
(9.9600000000000009, 0)
(15.779999999999999, 0)
(25.379999999999999, 0)
(53.350000000000001, 0)
(32.68, 0)
(29.140000000000001, 0)
(28.739999999999998, 0.0083859647476671861)
(15.630000000000001, 0)
(6.4699999999999998, 0)
(29.719999999999999, 0)
(13.300000000000001, 0)
(30.260000000000002, 0)
(38.420000000000002, 0)
(19.309999999999999, 0)
(5.04, 0)
(21.989999999999998, 0)
(55.18, 0.21201070183872042)
(18.789999999999999, 0)
(24.859999999999999, 0)
(11.470000000000001, 0)
(19.34, 0.011163870625613772)
(11.31, 0)
(34.539999999999999, 0.19367411545075228)
(29.670000000000002, 0)
(8.8800000000000008, 0)
(55.869999999999997, 0)
(44.950000000000003, 0)
(20.670000000000002, 0)
(32.18, 0)
(51.359999999999999, 0)
(15.609999999999999, 0)
(12.83, 0)
(24.010000000000002, 0)
(38.149999999999999, 0)
(29.66, 0)
(37.020000000000003, 0)
(46.670000000000002, 0)
(34.079999999999998, 0)
(37.149999999999999, 0)
(24.390000000000001, 0)
(20.390000000000001, 0)
(43.060000000000002, 0)
(9.6400000000000006, 0)
(36.969999999999999, 0)
(52.100000000000001, 0)
(7.4199999999999999, 0.047837982104591656)
(12.93, 0)
(13.66, 0)
(38.789999999999999, 0)
(17.91, 0)
(6.3300000000000001, 0.81042928618166621)
(46.240000000000002, 0)
(16.120000000000001, 0)
(14.81, 0)
(16.120000000000001, 0)
(36.219999999999999, 0)
(17, 0)
(17.879999999999999, 0)
(7.9100000000000001, 0)
(28.329999999999998, 0)
(26.640000000000001, 0)
(28.91, 0)
(5.3300000000000001, 0)
(37.600000000000001, 0)
(33.630000000000003, 0)
(11, 0)
(42.619999999999997, 0.43928904154243975)
(38.969999999999999, 0)
(41.810000000000002, 0)
(15, 0)
(37.880000000000003, 0)
(36.240000000000002, 0.8850812961983564)
(3.8999999999999999, 0)
(23.82, 0)
(10.94, 0)
(26.489999999999998, 0.031497100954878697)
(8.9000000000000004, 0)
(26.879999999999999, 0)
(34.280000000000001, 0)
(7.2300000000000004, 0)
(20.899999999999999, 0)
(16.789999999999999, 0)
(19.949999999999999, 0)
(32.289999999999999, 0)
(5.7599999999999998, 0)
(8.0800000000000001, 0)
(9.2300000000000004, 0.051252239855470116)
(19.120000000000001, 0)
(8.5700000000000003, 0)
(30.890000000000001, 0)
(31.579999999999998, 0)
(15.300000000000001, 0)
(17.559999999999999, 0)
(6.9100000000000001, 0)
(42.759999999999998, 0)
(22.57, 0)
(10.06, 0)
(18.82, 0.066980379755936362)
(28.309999999999999, 0)
(31.120000000000001, 0)
(10.51, 0)
(6.1299999999999999, 0)
(37.020000000000003, 0)
(37.130000000000003, 0)
(50.130000000000003, 0)
(42.710000000000001, 0)
(15.58, 0)
(47.670000000000002, 0.0018905819236772548)
(27.670000000000002, 0.31516958120871863)
(9.0600000000000005, 0)
(22.260000000000002, 0)
(24.5, 0)
(32.740000000000002, 0)
(44.200000000000003, 0)
(17.899999999999999, 0)
(37.920000000000002, 0)
(24.43, 0)
(19.640000000000001, 0)
(7.9100000000000001, 0)
(10.09, 0)
(24.350000000000001, 0)
(37.710000000000001, 0)
(16.920000000000002, 0)
(49.369999999999997, 0)
(22.41, 0)
(40.979999999999997, 0)
(9.3699999999999992, 0)
(45.310000000000002, 0)
(29.43, 0)
(8.1999999999999993, 0)
(33.710000000000001, 0)
(12.09, 0)
(12.029999999999999, 0)
(8.8000000000000007, 0)
(23.989999999999998, 0.97438078196048994)
(11.800000000000001, 0)
(7.1399999999999997, 0)
(45.719999999999999, 0)
(55.469999999999999, 0)
(28.489999999999998, 0)
(46.32, 0)
(34.490000000000002, 0)
(27.510000000000002, 0)
(14.449999999999999, 0)
(41.289999999999999, 0)
(5.1500000000000004, 0)
(24.34, 0)
(13.58, 0)
(46.140000000000001, 0)
(9.6699999999999999, 0.0033291080503329582)
(10.220000000000001, 0)
(22.350000000000001, 0)
(8.4199999999999999, 0)
(7.5099999999999998, 0.0031194132556268475)
(34.719999999999999, 0.0019314304984186261)
(9.1899999999999995, 0)
(54.950000000000003, 0)
(25.609999999999999, 0)
(6.9299999999999997, 0)
(4.9500000000000002, 0)
(6.5700000000000003, 0)
(37.189999999999998, 0.94084098234006242)
(48.119999999999997, 0)
(39.289999999999999, 0.0020433179639478363)
(43.229999999999997, 0.91328240658807913)
(21.32, 0.063729848359194846)
(17.68, 0)
(56.789999999999999, 0)
(29.5, 0.0021169575853164351)
(39.409999999999997, 0.87238878621453342)
(29.98, 0)
(31.370000000000001, 0)
(30.52, 0)
(8.1699999999999999, 0)
(51.32, 0.016311535244234315)
(23.91, 0.97986239696254851)
(30.829999999999998, 0)
(40.210000000000001, 0)
(10.859999999999999, 0.97731934689876898)
(35.380000000000003, 0)
(23.469999999999999, 0.0098554712954033227)
(42.869999999999997, 0.93575696715950207)
(36.030000000000001, 0)
(40.909999999999997, 0)
(37.140000000000001, 0.064821040804988392)
(21.649999999999999, 0)
(33.100000000000001, 0.016631528151053166)
(16.719999999999999, 0)
(6, 0)
(48.700000000000003, 0)
(51.560000000000002, 0)
(43.859999999999999, 0)
(23.809999999999999, 0)
(29.050000000000001, 0)
(50.369999999999997, 0)
(47.149999999999999, 0)
(32.329999999999998, 0)
(33.049999999999997, 0)
(18.859999999999999, 0)
(49.530000000000001, 0)
(36.57, 0)
(7.6100000000000003, 0)
(16.100000000000001, 0)
(29.98, 0)
(16.600000000000001, 0)
(31.41, 0)
(15.609999999999999, 0)
(37.100000000000001, 0)
(43.039999999999999, 0)
(36.640000000000001, 0)
(22.260000000000002, 0)
(37.130000000000003, 0)
(37.939999999999998, 0)
(34.75, 0)
(48.240000000000002, 0)
(34.740000000000002, 0)
(41.490000000000002, 0.82259685120827675)
(46.030000000000001, 0)
(13.66, 0)
(48.719999999999999, 0)
(18.780000000000001, 0)
(4.2699999999999996, 0.0050784729694786862)
(36.310000000000002, 0)
(34.060000000000002, 0)
(41.770000000000003, 0)
(19.469999999999999, 0)
(43.409999999999997, 0)
(13.82, 0)
(45.950000000000003, 0.0011407751915559982)
(8.1699999999999999, 0.80338193937904123)
(33.439999999999998, 0)
(12.74, 0)
(30.68, 0)
(40.700000000000003, 0.99005870850596367)
(30.140000000000001, 0)
(38.649999999999999, 0.84170352650585356)
(15.029999999999999, 0)
(13.619999999999999, 0)
(4.9500000000000002, 0)
(9.7400000000000002, 0)
(35, 0.97282890281655221)
(46.380000000000003, 0)
(40.229999999999997, 0)
(47.460000000000001, 0)
(47.799999999999997, 0)
(15.27, 0)
(23.879999999999999, 0)
(5.4500000000000002, 0.9899576790015161)
(33.299999999999997, 0)
(8.5299999999999994, 0.056961933912384299)
(48.520000000000003, 0)
(7.79, 0)
(14.710000000000001, 1)
(38.159999999999997, 0)
(37.229999999999997, 0)
(25.16, 0)
(12.640000000000001, 0)
(27.780000000000001, 0.9166664494291813)
(38.75, 0.81266338302798635)
(40.649999999999999, 0)
(15.66, 0)
(46.689999999999998, 0)
(40.329999999999998, 0)
(25.010000000000002, 0)
(20.989999999999998, 0)
(18.16, 0)
(4.0899999999999999, 0)
(12, 0)
(13.67, 0)
(20.949999999999999, 0.071593379595097997)
(12.970000000000001, 0)
(34.840000000000003, 0)
(19.02, 0)
(4.5599999999999996, 0)
(52.109999999999999, 0)
(20.739999999999998, 0)
(32.200000000000003, 0)
(7.8799999999999999, 0.002855261552452287)
(4.4400000000000004, 0.016452454869022973)
(7, 0)
(26.510000000000002, 0)
(47.979999999999997, 0.95405539146271523)
(4.9800000000000004, 0)
(22.66, 0)
(12.81, 1)
(22.59, 0)
(44.770000000000003, 0)
(27.18, 0.013869920509346554)
(37.259999999999998, 0)
(46.219999999999999, 0.0018905975920454109)
(45.880000000000003, 1)
(51.700000000000003, 0)
(6.7199999999999998, 0)
(40.770000000000003, 0)
(48.399999999999999, 0)
(48.539999999999999, 0.93874907611883329)
(39.130000000000003, 0)
(17.039999999999999, 0)
