(0.16296213278434785, 0)
(0.021010148054232666, 0.031063418618221553)
(0.15094898845171997, 0)
(0.12842685213947777, 0)
(0.078673424987774881, 0)
(0.12188736105663824, 0)
(0.14196042860716077, 0)
(0.061668735298780822, 0)
(0.11219973900921879, 0)
(0.1866053210483738, 0)
(0.11585354618643774, 0)
(0.14881094767714992, 0)
(0.052889388967307507, 0)
(0.15926134795761279, 0)
(0.040597464354152471, 0.002131565210271994)
(0.041462816917998906, 0)
(0.073401071486233788, 0)
(0.019708839737056744, 0.06643494777926455)
(0.054911812067090747, 0)
(0.046117703420946968, 0)
(0.12362261749334946, 0)
(0.087636873661867606, 0)
(0.11200996846127997, 0)
(0.15531688813226011, 0)
(0.075982248660948437, 0)
(0.025194052937768076, 0.0017895595937456284)
(0.085017650022008451, 0)
(0.066613209997092873, 0)
(0.18051818800201602, 0)
(0.017147529203285165, 0.12842698928779184)
(0.19285897513111505, 0)
(0.10082617714288107, 0)
(0.062855706107006609, 0)
(0.057044148781168091, 0)
(0.13690645117950404, 0)
(0.17023383745294726, 0)
(0.13159506709280011, 0)
(0.071425175069840377, 0)
(0.16975979548551173, 0)
(0.097523179750438199, 0)
(0.13337221262501758, 0)
(0.016483328408881746, 0.11509670116601314)
(0.040369935204351871, 0)
(0.075153490908653947, 0)
(0.14831005219007415, 0)
(0.016529207320157932, 0.20374266684470474)
(0.091344914007357988, 0)
(0.094792982079920179, 0)
(0.1891489934165993, 0)
(0.087098363966852846, 0)
(0.14057865796339736, 0)
(0.056722647140867721, 0)
(0.1993524972000616, 0)
(0.17503633645475775, 0)
(0.08973522913142605, 0)
(0.063819140141336286, 0)
(0.16609285802795826, 0)
(0.13571509015501287, 0)
(0.057643555899303763, 0)
(0.16652512021231375, 0)
(0.059191512491083245, 0)
(0.11262358153409611, 0)
(0.061063291567250828, 0)
(0.14286894709290204, 0)
(0.095261650433202755, 0)
(0.16162155699066927, 0)
(0.020788740000045148, 0.11125857526097239)
(0.1732303727235035, 0)
(0.14133333423098501, 0)
(0.15893822917333689, 0)
(0.011533590204155994, 0.22172956758235654)
(0.13547319655939535, 0)
(0.066873502489193576, 0)
(0.16823959579239908, 0)
(0.18540148973882489, 0)
(0.099439580471659045, 0)
(0.074288808499046788, 0)
(0.066046501005425182, 0)
(0.049895320448687795, 0)
(0.16101605176350053, 0)
(0.081176160046535439, 0)
(0.11921701500143889, 0)
(0.12620684798865506, 0)
(0.054276020858915905, 0)
(0.063803759793969655, 0)
(0.14614110775364314, 0)
(0.19521112894118162, 0)
(0.081869776228637961, 0)
(0.05832884566539516, 0)
(0.1618274817188449, 0)
(0.15945808377823228, 0)
(0.011684150718069962, 0.2521166537818279)
(0.033376845608714262, 0.0018739394551024152)
(0.08935382480827396, 0)
(0.17031540406683049, 0)
(0.12145193939994041, 0)
(0.08781406400220694, 0)
(0.17675465834905721, 0)
(0.13777386183595661, 0)
(0.10575982363053828, 0)
(0.022510864095063695, 0.010970102211604852)
(0.045628468400127548, 0)
(0.03852595682465107, 0.0037121930940358619)
(0.079918017864517354, 0)
(0.16129193176449066, 0)
(0.10203312659686543, 0)
(0.13270930220948826, 0)
(0.12878237218549171, 0)
(0.072774221347639431, 0)
(0.1059641061439448, 0)
(0.1210697431067365, 0)
(0.14059172256576885, 0)
(0.086749453897432036, 0)
(0.023340291934702009, 0.054550101126500404)
(0.11089042930761335, 0)
(0.01204656972071646, 0.83490728802304492)
(0.065729529372544129, 0)
(0.18050883008948704, 0)
(0.082962924511717384, 0)
(0.034494541275179411, 0)
(0.11518466397775323, 0)
(0.027026650586154215, 0.010943466950339686)
(0.072906793214633406, 0)
(0.081181466360950985, 0)
(0.1714216466387517, 0)
(0.037706482118184961, 0)
(0.097841220048367067, 0)
(0.047232032674300428, 0)
(0.064757565206999823, 0)
(0.11843177216898286, 0)
(0.14667858197849004, 0)
(0.16738109743825896, 0)
(0.13553127248801225, 0)
(0.048313023338811413, 0)
(0.086418426287679831, 0)
(0.079617050296083652, 0)
(0.0800291973229669, 0)
(0.039977183161430258, 0)
(0.18679973752780485, 0)
(0.10143086754383399, 0)
(0.18927229107564042, 0)
(0.10141658621011061, 0)
(0.17057828850849299, 0)
(0.020157097089401266, 0.30493687290654986)
(0.19526621565067642, 0)
(0.17646101080059759, 0)
(0.10634357621982532, 0)
(0.10369582968945146, 0)
(0.057321418015503778, 0)
(0.07375459109849769, 0)
(0.18527507909321075, 0)
(0.089374057403652563, 0)
(0.13003672689083939, 0)
(0.068197378958460092, 0)
(0.1043398888677335, 0)
(0.13253612162814912, 0)
(0.1746760126900837, 0)
(0.17588136174891814, 0)
(0.077868343595074455, 0)
(0.12140841836781815, 0)
(0.13581173324739471, 0)
(0.088912374683460929, 0)
(0.075059073767633155, 0)
(0.1205046859447442, 0)
(0.033519458526720898, 0.0038807954265461897)
(0.14556274975296946, 0)
(0.14837600642398363, 0)
(0.056680156559874864, 0)
(0.16545480190225406, 0)
(0.13390109758201379, 0)
(0.067607791471026427, 0)
(0.03819422584658623, 0.0039443409475581545)
(0.021115669226759021, 0.20500833456628414)
(0.054068022737262363, 0)
(0.11831898605144105, 0)
(0.16716288924679423, 0)
(0.18735477567051803, 0)
(0.032755325199801746, 0)
(0.13378609298464933, 0)
(0.082286027404129047, 0)
(0.085466821606558704, 0)
(0.017344032982748701, 0.98972265562907213)
(0.18014835642033727, 0)
(0.067656262595184438, 0)
(0.035560536763530153, 0.0068946362084399268)
(0.17516283503291064, 0)
(0.11557283144371527, 0)
(0.12595989156802492, 0)
(0.093518407682340279, 0)
(0.13547966946537793, 0)
(0.032855070903696583, 0.0048100956405005453)
(0.19887585723256182, 0)
(0.02333800508171547, 0.020010681623117175)
