instance_name,type,n,R,num_anchors,alpha,edge_density,infeas_strategy,infeas_base,box_scale,log_domain_sum_orig,log_domain_sum_ps,num_quadratic_constraints_orig,num_quadratic_constraints_ps,num_linear_constraints_orig,num_linear_constraints_ps,parity_presolve_time,residue_presolve_time,num_parity_substitutions,num_pattern_substitutions,num_variables_fixed,num_constraints_tightened,num_constraints_eq_tightened,avg_relative_bound_tightening,infeasibility_detected,infeasibility_source
lam_71,laman,100,100,3,0.01,,,,,1575.6940382762484,1575.6940382762484,691,470,6,0,0.08164596557617188,2.6626219749450684,0,0,0,348,0,0.05960584826172553,false,none
lam_72,laman,100,100,3,0.01,,,,,1697.731561174426,1695.7399864479992,691,478,6,8,0.21580791473388672,3.105201244354248,4,4,0,357,2,0.05227530123832808,false,none
lam_73,laman,100,100,3,0.01,,,,,1656.1032873694246,1656.1032873694246,691,479,6,0,0.3384389877319336,2.7656328678131104,0,0,0,349,1,0.060454302900947096,false,none
lam_74,laman,100,100,3,0.01,,,,,1686.5085782164072,1686.5085782164072,691,474,6,0,0.11654806137084961,2.6322879791259766,0,0,0,347,1,0.05190307111159658,false,none
lam_75,laman,100,100,3,0.01,,,,,1554.2043625924985,1549.5527207991267,691,474,6,20,0.25309085845947266,2.8362550735473633,10,10,0,351,0,0.042583999752505666,false,none
lam_76,laman,100,100,3,0.01,,,,,1710.2405935893294,1708.255376273723,691,480,6,8,0.2227630615234375,2.944329023361206,4,4,0,345,1,0.04460987061097544,false,none
lam_77,laman,100,100,3,0.01,,,,,1697.8913770029967,1697.8913770029967,691,480,6,0,0.11511993408203125,2.807157039642334,0,0,0,358,0,0.048153179031455655,false,none
lam_78,laman,100,100,3,0.01,,,,,1659.2136857738005,1657.220061683742,691,481,6,8,0.2208399772644043,3.0581181049346924,4,4,0,364,3,0.07174273111727787,false,none
lam_79,laman,100,100,3,0.01,,,,,1662.3243710452598,1658.3553631154814,691,475,6,16,0.20876717567443848,3.1501450538635254,8,8,0,359,2,0.06281786423485243,false,none
lam_80,laman,100,100,3,0.01,,,,,1662.522312544401,1660.5364246685374,691,476,6,8,0.16289806365966797,2.905998945236206,4,4,0,359,0,0.05069248357535347,false,none
gr_1,globally_rigid,20,100,0,0.0,,,,,298.7177403751536,258.4063207338226,57,54,5,93,0.178084135055542,0.40950679779052734,46,46,0,12,0,0.0,false,none
gr_2,globally_rigid,20,100,0,0.0,,,,,310.52261725899757,268.72186390000326,57,53,5,57,0.254810094833374,0.696774959564209,50,28,0,11,0,0.0,false,none
gr_3,globally_rigid,20,100,0,0.0,,,,,308.07092758597,250.6379927322832,57,52,5,107,0.25466012954711914,0.27365684509277344,71,57,3,5,0,0.0,false,none
gr_4,globally_rigid,20,100,0,0.0,,,,,328.67035382518077,284.9772256429335,57,53,5,65,0.2928431034088135,0.5349249839782715,52,32,0,9,0,0.0,false,none
gr_5,globally_rigid,20,100,0,0.0,,,,,295.35639636452566,255.66282162160266,57,53,5,49,0.18861818313598633,0.6807229518890381,46,24,0,7,0,0.0,false,none
gr_6,globally_rigid,20,100,0,0.0,,,,,313.12112494579554,245.74144263041595,57,52,5,109,0.2971320152282715,0.32527804374694824,83,57,3,7,0,0.0,false,none
gr_7,globally_rigid,20,100,0,0.0,,,,,317.84479252677613,271.1416669624007,57,53,5,73,0.42845892906188965,0.5106449127197266,58,39,2,8,0,0.0,false,none
gr_8,globally_rigid,20,100,0,0.0,,,,,303.3964998488272,243.6259545853471,57,51,5,81,0.28928494453430176,0.40018606185913086,70,42,2,8,0,0.0,false,none
gr_9,globally_rigid,20,100,0,0.0,,,,,316.87360432421144,272.06481043918143,57,50,5,57,0.17608189582824707,0.5927560329437256,54,28,0,7,0,0.0,false,none
gr_10,globally_rigid,20,100,0,0.0,,,,,319.19250679870856,271.67403681154303,57,52,5,89,0.4109480381011963,0.36167001724243164,60,44,0,8,0,0.0,false,none
gr_11,globally_rigid,100,100,0,0.0,,,,,1785.8061043084863,1541.9686986631139,297,294,5,485,0.7403919696807861,1.8008778095245361,305,243,1,66,0,0.0,false,none
gr_12,globally_rigid,100,100,0,0.0,,,,,1767.9672182850074,1514.7450370996846,297,294,5,605,0.8523979187011719,2.0906689167022705,308,306,4,53,0,0.0,false,none
gr_13,globally_rigid,100,100,0,0.0,,,,,1730.7887431146826,1464.2370762545204,297,291,5,525,1.2940099239349365,2.320183038711548,332,268,6,50,0,0.0,false,none
gr_14,globally_rigid,100,100,0,0.0,,,,,1734.6736845356825,1478.6781829189206,297,294,5,633,1.34306001663208,2.080735921859741,332,322,6,53,0,0.0,false,none
gr_15,globally_rigid,100,100,0,0.0,,,,,1707.1401344649787,1436.4515037312594,297,288,5,405,0.7062981128692627,2.856139898300171,331,207,5,44,0,0.0,false,none
gr_16,globally_rigid,100,100,0,0.0,,,,,1724.262005061371,1464.0159791846309,297,293,5,441,0.6151230335235596,2.384434938430786,317,227,7,52,0,0.0,false,none
gr_17,globally_rigid,100,100,0,0.0,,,,,1720.2343594941829,1372.7288671693307,297,291,5,623,1.2030649185180664,2.1064510345458984,427,328,15,47,0,0.0,false,none
gr_18,globally_rigid,100,100,0,0.0,,,,,1751.534372853687,1489.3785702909229,297,292,5,557,0.8124818801879883,2.4622609615325928,322,280,2,57,0,0.0,false,none
gr_19,globally_rigid,100,100,0,0.0,,,,,1792.535441996125,1532.943796542129,297,293,5,477,0.5673651695251465,2.4474549293518066,323,239,1,48,0,0.0,false,none
gr_20,globally_rigid,100,100,0,0.0,,,,,1737.8850544049474,1453.5618304379068,297,290,5,445,0.8503308296203613,2.7874789237976074,343,235,13,52,0,0.0,false,none
gr_21,globally_rigid,20,100,3,0.0,,,,,259.797025876,201.62848668363625,95,71,6,68,0.538686990737915,0.26383304595947266,71,40,7,27,0,0.0,false,none
gr_22,globally_rigid,20,100,3,0.0,,,,,265.74322892425033,28.25464062838789,95,12,6,0,0.8290650844573975,0.0014679431915283203,242,53,35,3,0,0.0,false,none
gr_23,globally_rigid,20,100,3,0.0,,,,,263.59986932761586,176.81861204974442,95,72,6,20,0.46807098388671875,0.2699899673461914,96,17,7,24,0,0.0,false,none
gr_24,globally_rigid,20,100,3,0.0,,,,,272.2926070086496,186.18812279411006,95,72,6,55,0.38053417205810547,0.3605179786682129,108,56,19,32,0,0.03629458952039597,false,none
gr_25,globally_rigid,20,100,3,0.0,,,,,263.3234041855814,186.2744392880565,95,80,6,91,0.3652839660644531,0.34269094467163086,94,54,6,43,0,0.027770326510704327,false,none
gr_26,globally_rigid,20,100,3,0.0,,,,,257.89332959509056,173.5942634796676,95,75,6,51,0.7719230651855469,0.19918608665466309,104,59,11,24,0,0.0,false,none
gr_27,globally_rigid,20,100,3,0.0,,,,,250.48587364956705,165.25274056921023,95,67,6,27,0.5132691860198975,0.3114438056945801,102,33,15,23,0,0.07142857142857142,false,none
gr_28,globally_rigid,20,100,3,0.0,,,,,253.59828825986511,24.40687347243636,95,12,6,0,1.6013438701629639,0.0012841224670410156,264,85,61,5,0,0.0,false,none
gr_29,globally_rigid,20,100,3,0.0,,,,,260.1158001792195,232.3620623637949,95,80,6,48,0.09747099876403809,0.46926093101501465,34,24,0,27,0,0.0,false,none
gr_30,globally_rigid,20,100,3,0.0,,,,,265.5951579073218,193.7346444702425,95,80,6,27,0.3491370677947998,0.326261043548584,81,21,5,30,0,0.05270689463904373,false,none
gr_31,globally_rigid,100,100,3,0.0,,,,,1621.132025732111,1373.9849444981803,495,478,6,388,1.0046100616455078,2.774690866470337,314,197,3,160,0,0.03333333333333333,false,none
gr_32,globally_rigid,100,100,3,0.0,,,,,1580.4850165327418,1217.2508344292442,495,473,6,389,0.8215432167053223,2.247997999191284,422,214,15,139,0,0.06431159420289854,false,none
gr_33,globally_rigid,100,100,3,0.0,,,,,1653.3151406925256,1230.8470807369267,495,477,6,442,1.3511409759521484,2.009068012237549,515,256,30,119,0,0.04093561220654695,false,none
gr_34,globally_rigid,100,100,3,0.0,,,,,1633.7492876878912,1195.248116189396,495,468,6,345,0.8485379219055176,1.611454963684082,516,194,18,137,0,0.1519628187881043,false,none
gr_35,globally_rigid,100,100,3,0.0,,,,,1745.2659093360833,1339.3062165257359,495,471,6,322,1.6025159358978271,2.533090829849243,488,227,34,128,0,0.017857142857142856,false,none
gr_36,globally_rigid,100,100,3,0.0,,,,,1654.421637679987,1305.5922869712758,495,480,6,363,0.8839190006256104,2.5305280685424805,411,200,14,131,0,0.00824527123723137,false,none
gr_37,globally_rigid,100,100,3,0.0,,,,,1641.0289622163912,1250.884857060946,495,472,6,337,0.8359079360961914,2.3921961784362793,447,186,13,124,0,0.03928192898781134,false,none
gr_38,globally_rigid,100,100,3,0.0,,,,,1643.9036685948297,1400.3454858957687,495,479,6,352,0.7925150394439697,3.1582748889923096,295,181,5,154,0,0.0,false,none
gr_39,globally_rigid,100,100,3,0.0,,,,,1604.8605523150425,1354.71528418228,495,477,6,456,0.9917049407958984,2.4752769470214844,300,237,4,154,0,0.0,false,none
gr_40,globally_rigid,100,100,3,0.0,,,,,1648.206620871443,1260.3290058386099,495,475,6,438,1.1167190074920654,1.9413139820098877,450,243,14,118,0,0.029743461602532068,false,none
gr_41,globally_rigid,20,100,0,0.01,,,,,303.7337190995577,301.73944976694645,95,53,5,1,0.036128997802734375,0.4956338405609131,0,0,0,43,0,0.06037329291591431,false,none
gr_42,globally_rigid,20,100,0,0.01,,,,,320.74329770891666,318.7482257888196,95,52,5,1,0.03458118438720703,0.504694938659668,0,0,0,41,0,0.030142971806268983,false,none
gr_43,globally_rigid,20,100,0,0.01,,,,,305.6321741954864,301.67472942484324,95,52,5,9,0.1250309944152832,0.530310869216919,4,4,0,42,0,0.03521117016632449,false,none
gr_44,globally_rigid,20,100,0,0.01,,,,,318.72488007305134,316.73007429602336,95,54,5,1,0.035420894622802734,0.5516610145568848,0,0,0,43,0,0.02227386772989244,false,none
gr_45,globally_rigid,20,100,0,0.01,,,,,300.8370476716538,292.9575379075786,95,52,5,25,0.26476407051086426,0.5829839706420898,12,12,0,37,1,0.07614964133852663,false,none
gr_46,globally_rigid,20,100,0,0.01,,,,,290.49246024855194,288.49986818607874,95,50,5,1,0.034590959548950195,0.44823408126831055,0,0,0,42,0,0.039543251318877204,false,none
gr_47,globally_rigid,20,100,0,0.01,,,,,326.1455220368967,324.1501497685732,95,53,5,1,0.03409600257873535,0.473189115524292,0,0,0,41,0,0.045857256473797965,false,none
gr_48,globally_rigid,20,100,0,0.01,,,,,308.9825113939887,306.9883345848285,95,51,5,1,0.03386712074279785,0.45174503326416016,0,0,0,40,0,0.036089560557327906,false,none
gr_49,globally_rigid,20,100,0,0.01,,,,,294.65234664958604,290.67607314019676,95,52,5,9,0.0837550163269043,0.6031680107116699,4,4,0,41,0,0.04302167255207731,false,none
gr_50,globally_rigid,20,100,0,0.01,,,,,295.5931814799023,293.6000596478358,95,51,5,1,0.03574323654174805,0.46855807304382324,0,0,0,40,1,0.11172816458767716,false,none
gr_51,globally_rigid,100,100,0,0.01,,,,,1725.7183394805024,1721.733160494316,495,291,5,9,0.1614530086517334,3.037187099456787,4,4,0,236,1,0.0696914996453968,false,none
gr_52,globally_rigid,100,100,0,0.01,,,,,1768.0844673278486,1760.11865960341,495,292,5,25,0.22180414199829102,3.082366943359375,12,12,0,229,1,0.05068380860056363,false,none
gr_53,globally_rigid,100,100,0,0.01,,,,,1764.788745761049,1760.8128536536858,495,292,5,9,0.13745903968811035,2.978425979614258,4,4,0,242,0,0.03846793595666928,false,none
gr_54,globally_rigid,100,100,0,0.01,,,,,1714.0733951855893,1708.1046400239923,495,289,5,13,0.1481151580810547,3.041826009750366,6,6,0,240,0,0.05367317108575762,false,none
gr_55,globally_rigid,100,100,0,0.01,,,,,1749.5210084026144,1741.9132033519593,495,294,5,25,0.297990083694458,2.744471788406372,12,12,0,220,1,0.061863040436037464,false,none
gr_56,globally_rigid,100,100,0,0.01,,,,,1738.1900660922302,1732.2696898495963,495,291,5,17,0.1634531021118164,3.1948468685150146,8,8,0,236,1,0.03933960191624907,false,none
gr_57,globally_rigid,100,100,0,0.01,,,,,1694.6878874572594,1686.753613489342,495,289,5,25,0.32366013526916504,3.0760741233825684,12,12,0,219,1,0.04546259084168676,false,none
gr_58,globally_rigid,100,100,0,0.01,,,,,1793.7630211888631,1789.8050612199982,495,292,5,9,0.17089200019836426,3.0437119007110596,4,4,0,227,2,0.04558689373330115,false,none
gr_59,globally_rigid,100,100,0,0.01,,,,,1763.4753048571336,1760.5835505292778,495,291,5,5,0.1822950839996338,2.792113780975342,2,2,0,216,2,0.0476124252912727,false,none
gr_60,globally_rigid,100,100,0,0.01,,,,,1773.4103359407297,1765.497413307266,495,290,5,25,0.3291778564453125,2.946932077407837,12,12,0,237,4,0.05964151881727964,false,none
gr_61,globally_rigid,20,100,3,0.01,,,,,271.3224768280022,271.3224768280022,133,78,6,0,0.06157088279724121,0.4172649383544922,0,0,0,49,1,0.06444433332030906,false,none
gr_62,globally_rigid,20,100,3,0.01,,,,,270.4240175844699,270.4240175844699,133,79,6,0,0.03982400894165039,0.48217082023620605,0,0,0,59,0,0.03699248708264466,false,none
gr_63,globally_rigid,20,100,3,0.01,,,,,267.0706829745064,267.0706829745064,133,78,6,0,0.0635979175567627,0.6528990268707275,0,0,0,52,0,0.046812000523063384,false,none
gr_64,globally_rigid,20,100,3,0.01,,,,,250.7843974970905,250.7843974970905,133,78,6,0,0.06257390975952148,0.4615821838378906,0,0,0,59,0,0.07501285998118211,false,none
gr_65,globally_rigid,20,100,3,0.01,,,,,276.1853429409233,274.1972298605861,133,80,6,8,0.1559619903564453,0.6988739967346191,4,4,0,54,1,0.06245552736107644,false,none
gr_66,globally_rigid,20,100,3,0.01,,,,,270.159895560123,268.20569924973614,133,79,6,0,0.10213208198547363,0.4095950126647949,2,0,0,63,1,0.5384802819818997,false,none
gr_67,globally_rigid,20,100,3,0.01,,,,,245.73487493470307,242.0954277286868,133,78,6,8,0.1014869213104248,0.4007148742675781,6,4,0,61,0,0.05996152147011777,false,none
gr_68,globally_rigid,20,100,3,0.01,,,,,245.46515650954208,245.46515650954208,133,79,6,0,0.055702924728393555,0.3701498508453369,0,0,0,59,0,0.0755549100178481,false,none
gr_69,globally_rigid,20,100,3,0.01,,,,,257.72884651039556,256.8420135671283,133,78,6,4,0.11919283866882324,0.3912680149078369,2,2,0,54,1,0.08256670213090671,false,none
gr_70,globally_rigid,20,100,3,0.01,,,,,252.9188268125865,252.9188268125865,133,77,6,0,0.06018400192260742,0.41335511207580566,0,0,0,63,0,0.04127045834866536,false,none
gr_71,globally_rigid,100,100,3,0.01,,,,,1669.8303684398961,1667.8435632122091,693,478,6,8,0.18459701538085938,2.8275721073150635,4,4,0,361,0,0.0403631130809823,false,none
gr_72,globally_rigid,100,100,3,0.01,,,,,1673.1824233713817,1667.2195897485178,693,474,6,24,0.3667442798614502,2.8663289546966553,12,12,0,349,1,0.053531080009728595,false,none
gr_73,globally_rigid,100,100,3,0.01,,,,,1651.5362498312384,1649.546475250048,693,480,6,8,0.25406789779663086,2.9734678268432617,4,4,0,336,1,0.04825764000323589,false,none
gr_74,globally_rigid,100,100,3,0.01,,,,,1616.6777463167418,1616.6777463167418,693,476,6,0,0.11830615997314453,2.8318769931793213,0,0,0,355,0,0.04275427877119522,false,none
gr_75,globally_rigid,100,100,3,0.01,,,,,1756.3875045158131,1754.4004166256962,693,479,6,8,0.2548837661743164,3.1353132724761963,4,4,0,366,2,0.054035955454490386,false,none
gr_76,globally_rigid,100,100,3,0.01,,,,,1657.2419090394976,1657.2419090394976,693,476,6,0,0.10066890716552734,2.677809000015259,0,0,0,349,0,0.04922679310764519,false,none
gr_77,globally_rigid,100,100,3,0.01,,,,,1721.791344957535,1719.8022226416786,693,478,6,8,0.20887088775634766,3.0148770809173584,4,4,0,348,3,0.07102811149592998,false,none
gr_78,globally_rigid,100,100,3,0.01,,,,,1682.4183297098684,1682.4183297098684,693,477,6,0,0.12325286865234375,2.8788108825683594,0,0,0,367,1,0.05233274920287087,false,none
gr_79,globally_rigid,100,100,3,0.01,,,,,1654.048154816862,1650.146563916209,693,477,6,8,0.21845769882202148,3.002624034881592,6,4,0,360,2,0.05072768612188174,false,none
gr_80,globally_rigid,100,100,3,0.01,,,,,1617.1116655832018,1617.1116655832018,693,472,6,0,0.08461308479309082,2.793193817138672,0,0,0,329,0,0.05128289605578973,false,none
infeas_1,infeasible,20,100,0,0.0,,bounding_box,globally_rigid,0.75,260.93062795882395,219.06884423017968,57,54,5,93,0.00851297378540039,0.3459610939025879,46,46,0,12,0,0.0,false,none
infeas_2,infeasible,20,100,0,0.0,,bounding_box,globally_rigid,0.75,264.67499097320604,224.80976140978953,57,53,5,57,0.014816045761108398,0.4891219139099121,50,28,0,11,0,0.0,false,none
infeas_3,infeasible,20,100,0,0.0,,bounding_box,globally_rigid,0.75,268.9229451225331,210.78844534665834,57,52,5,107,0.00982809066772461,0.17338895797729492,71,57,3,5,0,0.0,false,none
infeas_4,infeasible,20,100,0,0.0,,bounding_box,globally_rigid,0.75,269.1567998373769,227.11627980517477,57,53,5,65,0.009714126586914062,0.5058729648590088,52,32,0,9,0,0.0,false,none
infeas_5,infeasible,20,100,0,0.0,,bounding_box,globally_rigid,0.75,261.0849138393039,220.448949720108,57,53,5,49,0.004539966583251953,0.5820679664611816,46,24,0,7,0,0.0,false,none
infeas_6,infeasible,20,100,0,0.0,,vertex_contraction,globally_rigid,0.75,313.12112494579554,311.12687846730665,57,52,7,3,0.036055803298950195,0.0,0,0,0,0,0,0.0,true,propagation
infeas_7,infeasible,20,100,0,0.0,,vertex_contraction,globally_rigid,0.75,317.84479252677613,315.85034669611724,57,53,7,3,0.03546595573425293,0.0,0,0,0,0,0,0.0,true,propagation
infeas_8,infeasible,20,100,0,0.0,,vertex_contraction,globally_rigid,0.75,303.3964998488272,228.471569053973,57,50,7,129,0.905383825302124,0.6513528823852539,101,73,7,27,0,0.22334903192046046,false,none
infeas_9,infeasible,20,100,0,0.0,,vertex_contraction,globally_rigid,0.75,316.87360432421144,256.8234543549106,57,49,7,93,0.9553868770599365,0.7247378826141357,84,54,6,42,0,0.2818608793246474,false,none
infeas_10,infeasible,20,100,0,0.0,,vertex_contraction,globally_rigid,0.75,319.19250679870856,317.1974181021612,57,52,7,3,0.046681880950927734,0.0,0,0,0,0,0,0.0,true,propagation
infeas_11,infeasible,100,100,0,0.0,,bounding_box,globally_rigid,0.75,1427.9407926831054,1187.6867635965912,297,294,5,485,0.3093430995941162,1.5662147998809814,305,243,1,66,0,0.0,false,none
infeas_12,infeasible,100,100,0,0.0,,bounding_box,globally_rigid,0.75,1424.4059417176773,1174.181185691143,297,294,5,605,0.3541440963745117,1.6761748790740967,308,306,4,53,0,0.0,false,none
infeas_13,infeasible,100,100,0,0.0,,bounding_box,globally_rigid,0.75,1419.1420359200517,1154.9027273837892,297,291,5,525,0.6806869506835938,1.8295230865478516,332,268,6,50,0,0.0,false,none
infeas_14,infeasible,100,100,0,0.0,,bounding_box,globally_rigid,0.75,1419.9804032997147,1165.4030856886725,297,294,5,633,0.7735340595245361,2.021390914916992,332,322,6,54,0,0.0,false,none
infeas_15,infeasible,100,100,0,0.0,,bounding_box,globally_rigid,0.75,1412.9094799264233,1140.2189572109362,297,288,5,405,0.31484413146972656,2.2982327938079834,331,207,5,45,0,0.0,false,none
infeas_16,infeasible,100,100,0,0.0,,vertex_contraction,globally_rigid,0.75,1724.262005061371,1722.2654096518331,297,293,7,3,0.0699160099029541,0.0,0,0,0,0,0,0.0,true,propagation
infeas_17,infeasible,100,100,0,0.0,,vertex_contraction,globally_rigid,0.75,1720.2343594941829,1718.2381585600135,297,291,7,3,0.06795191764831543,0.0,0,0,0,0,0,0.0,true,propagation
infeas_18,infeasible,100,100,0,0.0,,vertex_contraction,globally_rigid,0.75,1751.534372853687,1749.537785497588,297,292,7,3,0.06496906280517578,0.0,0,0,0,0,0,0.0,true,propagation
infeas_19,infeasible,100,100,0,0.0,,vertex_contraction,globally_rigid,0.75,1792.535441996125,1790.5388627316552,297,293,7,3,0.07168197631835938,0.0,0,0,0,0,0,0.0,true,propagation
infeas_20,infeasible,100,100,0,0.0,,vertex_contraction,globally_rigid,0.75,1737.8850544049474,1735.88883356735,297,290,7,3,0.06833696365356445,0.0,0,0,0,0,0,0.0,true,propagation
infeas_21,infeasible,20,100,3,0.0,,bounding_box,globally_rigid,0.75,225.0198179969661,225.0198179969661,95,95,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_22,infeasible,20,100,3,0.0,,bounding_box,globally_rigid,0.75,240.01891145119356,68.32071592425672,95,71,6,75,0.04404497146606445,0.0,182,33,2,0,0,0.0,true,propagation
infeas_23,infeasible,20,100,3,0.0,,bounding_box,globally_rigid,0.75,233.82413916463,233.82413916463,95,95,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_24,infeasible,20,100,3,0.0,,bounding_box,globally_rigid,0.75,234.40051359604803,234.40051359604803,95,95,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_25,infeasible,20,100,3,0.0,,bounding_box,globally_rigid,0.75,235.4613491197499,235.4613491197499,95,95,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_26,infeasible,20,100,3,0.0,,vertex_contraction,globally_rigid,0.75,257.89332959509056,257.89332959509056,95,78,8,2,0.034184932708740234,0.0,0,0,0,0,0,0.0,true,propagation
infeas_27,infeasible,20,100,3,0.0,,vertex_contraction,globally_rigid,0.75,250.48587364956705,250.48587364956705,95,77,8,2,0.03360390663146973,0.0,0,0,0,0,0,0.0,true,propagation
infeas_28,infeasible,20,100,3,0.0,,vertex_contraction,globally_rigid,0.75,253.59828825986511,235.06708196826997,95,42,8,0,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_29,infeasible,20,100,3,0.0,,vertex_contraction,globally_rigid,0.75,260.1158001792195,260.1158001792195,95,89,8,14,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_30,infeasible,20,100,3,0.0,,vertex_contraction,globally_rigid,0.75,265.5951579073218,231.5944333137646,95,80,8,2,0.06644320487976074,0.0,34,0,0,0,0,0.0,true,propagation
infeas_31,infeasible,100,100,3,0.0,,bounding_box,globally_rigid,0.75,1368.1000662937972,1122.3083851231668,495,478,6,386,0.5887939929962158,2.39034104347229,314,197,4,162,0,0.026726726726726727,false,none
infeas_32,infeasible,100,100,3,0.0,,bounding_box,globally_rigid,0.75,1357.733399705516,1357.733399705516,495,495,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_33,infeasible,100,100,3,0.0,,bounding_box,globally_rigid,0.75,1377.0457201649017,1377.0457201649017,495,495,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_34,infeasible,100,100,3,0.0,,bounding_box,globally_rigid,0.75,1375.5849803589895,1375.5849803589895,495,495,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_35,infeasible,100,100,3,0.0,,bounding_box,globally_rigid,0.75,1381.9467239308487,1381.9467239308487,495,495,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_36,infeasible,100,100,3,0.0,,vertex_contraction,globally_rigid,0.75,1654.421637679987,1654.421637679987,495,480,8,2,0.07938885688781738,0.0,0,0,0,0,0,0.0,true,propagation
infeas_37,infeasible,100,100,3,0.0,,vertex_contraction,globally_rigid,0.75,1641.0289622163912,1641.0289622163912,495,472,8,2,0.07561612129211426,0.0,0,0,0,0,0,0.0,true,propagation
infeas_38,infeasible,100,100,3,0.0,,vertex_contraction,globally_rigid,0.75,1643.9036685948297,1643.9036685948297,495,479,8,2,0.08990979194641113,0.0,0,0,0,0,0,0.0,true,propagation
infeas_39,infeasible,100,100,3,0.0,,vertex_contraction,globally_rigid,0.75,1604.8605523150425,1341.1044756541905,495,474,8,500,1.5392999649047852,2.936356782913208,330,267,10,169,0,0.1393940924779379,false,none
infeas_40,infeasible,100,100,3,0.0,,vertex_contraction,globally_rigid,0.75,1648.206620871443,1631.7779826298417,495,469,8,0,0.13468599319458008,0.0,0,0,0,0,0,0.0,true,propagation
infeas_41,infeasible,20,100,0,0.01,,bounding_box,globally_rigid,0.75,266.7929691404255,263.53257789281855,95,53,5,1,0.0035398006439208984,0.49730920791625977,0,0,0,43,0,0.06037329291591431,false,none
infeas_42,infeasible,20,100,0,0.01,,bounding_box,globally_rigid,0.75,268.21472753892823,265.9174232310097,95,52,5,1,0.0006778240203857422,0.5344040393829346,0,0,0,41,0,0.030142971806268983,false,none
infeas_43,infeasible,20,100,0,0.01,,bounding_box,globally_rigid,0.75,263.30276962987415,260.32062019065677,95,52,5,9,0.0014929771423339844,0.5890400409698486,4,4,0,42,0,0.03521117016632449,false,none
infeas_44,infeasible,20,100,0,0.01,,bounding_box,globally_rigid,0.75,267.93885223342875,262.9062110070995,95,54,5,1,0.0007481575012207031,0.5326659679412842,0,0,0,43,0,0.02227386772989244,false,none
infeas_45,infeasible,20,100,0,0.01,,bounding_box,globally_rigid,0.75,262.65009927923126,255.08201428840977,95,52,5,25,0.003823995590209961,0.6147899627685547,12,12,0,37,1,0.07614964133852663,false,none
infeas_46,infeasible,20,100,0,0.01,,vertex_contraction,globally_rigid,0.75,290.49246024855194,274.0358509323713,95,49,7,49,0.6446199417114258,0.5571579933166504,32,32,4,35,0,0.036972100313396754,false,none
infeas_47,infeasible,20,100,0,0.01,,vertex_contraction,globally_rigid,0.75,326.1455220368967,309.08303402202404,95,52,7,37,1.2317590713500977,0.7446639537811279,36,36,4,36,0,0.05045117423240561,false,none
infeas_48,infeasible,20,100,0,0.01,,vertex_contraction,globally_rigid,0.75,308.9825113939887,291.2246488465434,95,50,7,57,0.6933221817016602,0.4247288703918457,36,36,4,34,0,0.03637802583639781,false,none
infeas_49,infeasible,20,100,0,0.01,,vertex_contraction,globally_rigid,0.75,294.65234664958604,274.8027972621917,95,47,7,9,0.08136987686157227,0.5415630340576172,4,4,0,37,0,0.04302167255207731,false,none
infeas_50,infeasible,20,100,0,0.01,,vertex_contraction,globally_rigid,0.75,295.5931814799023,278.5415340979048,95,50,7,53,0.667698860168457,0.41584205627441406,36,36,4,34,0,0.0952231367042411,false,none
infeas_51,infeasible,100,100,0,0.01,,bounding_box,globally_rigid,0.75,1416.9226822684243,1411.2813114491337,495,291,5,9,0.032360076904296875,3.037775993347168,4,4,0,236,1,0.0696914996453968,false,none
infeas_52,infeasible,100,100,0,0.01,,bounding_box,globally_rigid,0.75,1421.9202476249586,1414.0640549189047,495,292,5,25,0.2818284034729004,2.97365403175354,12,12,0,229,1,0.05068380860056363,false,none
infeas_53,infeasible,100,100,0,0.01,,bounding_box,globally_rigid,0.75,1428.0164012314713,1423.1112763166375,495,292,5,9,0.015693187713623047,3.0276007652282715,4,4,0,242,0,0.03846793595666928,false,none
infeas_54,infeasible,100,100,0,0.01,,bounding_box,globally_rigid,0.75,1414.474963574754,1407.2501255860834,495,289,5,13,0.04178309440612793,3.078336000442505,6,6,0,240,0,0.05367317108575762,false,none
infeas_55,infeasible,100,100,0,0.01,,bounding_box,globally_rigid,0.75,1422.51599330075,1415.6568151932665,495,294,5,25,0.07705283164978027,2.7199971675872803,12,12,0,220,1,0.061863040436037464,false,none
infeas_56,infeasible,100,100,0,0.01,,vertex_contraction,globally_rigid,0.75,1738.1900660922302,1713.2830812550949,495,290,7,81,0.8510589599609375,3.1105399131774902,48,48,6,252,1,0.05996872959761307,false,none
infeas_57,infeasible,100,100,0,0.01,,vertex_contraction,globally_rigid,0.75,1694.6878874572594,1668.2854662285645,495,288,7,89,1.1968200206756592,3.115518808364868,52,52,6,230,1,0.057435119545867025,false,none
